epoch,timestamp,operations,operations-delta,operations/second
1697030062.996,11/10/2023 13:14:22,28021,43,43
1697030063.996,11/10/2023 13:14:23,28065,44,44
1697030064.996,11/10/2023 13:14:24,28111,46,46
1697030065.996,11/10/2023 13:14:25,28159,48,48
1697030066.996,11/10/2023 13:14:26,28205,46,46
1697030067.996,11/10/2023 13:14:27,28250,45,45
1697030068.996,11/10/2023 13:14:28,28296,46,46
1697030069.996,11/10/2023 13:14:29,28341,45,45
1697030070.996,11/10/2023 13:14:30,28388,47,47
1697030071.997,11/10/2023 13:14:31,28432,44,43.956
1697030072.997,11/10/2023 13:14:32,28473,41,41
1697030073.997,11/10/2023 13:14:33,28514,41,41
1697030074.997,11/10/2023 13:14:34,28560,46,46
1697030075.997,11/10/2023 13:14:35,28605,45,45
1697030076.997,11/10/2023 13:14:36,28648,43,43
1697030077.997,11/10/2023 13:14:37,28691,43,43
1697030078.997,11/10/2023 13:14:38,28744,53,53
1697030079.997,11/10/2023 13:14:39,28787,43,43
1697030080.997,11/10/2023 13:14:40,28828,41,41
1697030081.997,11/10/2023 13:14:41,28880,52,52
1697030082.997,11/10/2023 13:14:42,28924,44,44
1697030083.997,11/10/2023 13:14:43,28961,37,37
1697030084.997,11/10/2023 13:14:44,29010,49,49
1697030085.997,11/10/2023 13:14:45,29049,39,39
1697030086.998,11/10/2023 13:14:46,29092,43,42.957
1697030087.998,11/10/2023 13:14:47,29138,46,46
1697030088.998,11/10/2023 13:14:48,29177,39,39
1697030089.998,11/10/2023 13:14:49,29225,48,48
1697030090.998,11/10/2023 13:14:50,29269,44,44
1697030091.998,11/10/2023 13:14:51,29315,46,46
1697030092.998,11/10/2023 13:14:52,29362,47,47
1697030093.998,11/10/2023 13:14:53,29406,44,44
1697030094.998,11/10/2023 13:14:54,29454,48,48
1697030095.998,11/10/2023 13:14:55,29501,47,47
1697030096.998,11/10/2023 13:14:56,29543,42,42
1697030097.998,11/10/2023 13:14:57,29587,44,44
1697030098.998,11/10/2023 13:14:58,29632,45,45
1697030099.998,11/10/2023 13:14:59,29676,44,44
1697030100.998,11/10/2023 13:15:00,29722,46,46
1697030101.999,11/10/2023 13:15:01,29763,41,40.959
1697030102.999,11/10/2023 13:15:02,29805,42,42
1697030103.999,11/10/2023 13:15:03,29846,41,41
1697030104.999,11/10/2023 13:15:04,29885,39,39
1697030105.999,11/10/2023 13:15:05,29935,50,50
1697030106.999,11/10/2023 13:15:06,29976,41,41
1697030107.999,11/10/2023 13:15:07,30016,40,40
1697030108.999,11/10/2023 13:15:08,30060,44,44
1697030109.999,11/10/2023 13:15:09,30101,41,41
1697030110.999,11/10/2023 13:15:10,30144,43,43
1697030111.999,11/10/2023 13:15:11,30188,44,44
1697030112.999,11/10/2023 13:15:12,30230,42,42
1697030113.999,11/10/2023 13:15:13,30272,42,42
1697030114.999,11/10/2023 13:15:14,30320,48,48
1697030115.999,11/10/2023 13:15:15,30362,42,42
1697030117,11/10/2023 13:15:17,30411,49,48.951
1697030118,11/10/2023 13:15:18,30453,42,42
1697030119,11/10/2023 13:15:19,30498,45,45
1697030120,11/10/2023 13:15:20,30545,47,47
1697030121,11/10/2023 13:15:21,30585,40,40
1697030122,11/10/2023 13:15:22,30631,46,46
1697030123,11/10/2023 13:15:23,30679,48,48
1697030124,11/10/2023 13:15:24,30724,45,45
1697030125,11/10/2023 13:15:25,30768,44,44
1697030126,11/10/2023 13:15:26,30811,43,43
1697030127,11/10/2023 13:15:27,30857,46,46
1697030128,11/10/2023 13:15:28,30899,42,42
1697030129,11/10/2023 13:15:29,30941,42,42
1697030130,11/10/2023 13:15:30,30989,48,48
1697030131,11/10/2023 13:15:31,31029,40,40
1697030132.001,11/10/2023 13:15:32,31071,42,41.958
1697030133.001,11/10/2023 13:15:33,31120,49,49
1697030134.001,11/10/2023 13:15:34,31163,43,43
1697030135.001,11/10/2023 13:15:35,31205,42,42
1697030136.001,11/10/2023 13:15:36,31248,43,43
1697030137.001,11/10/2023 13:15:37,31295,47,47
1697030138.001,11/10/2023 13:15:38,31340,45,45
1697030139.001,11/10/2023 13:15:39,31383,43,43
1697030140.001,11/10/2023 13:15:40,31423,40,40
1697030141.001,11/10/2023 13:15:41,31465,42,42
1697030142.001,11/10/2023 13:15:42,31511,46,46
1697030143.001,11/10/2023 13:15:43,31554,43,43
