epoch,timestamp,operations,operations-delta,operations/second
1696869196.911,09/10/2023 16:33:16,74102,190,190
1696869197.911,09/10/2023 16:33:17,74271,169,169
1696869198.911,09/10/2023 16:33:18,74471,200,200
1696869199.911,09/10/2023 16:33:19,74655,184,184
1696869200.911,09/10/2023 16:33:20,74831,176,176
1696869201.911,09/10/2023 16:33:21,75018,187,187
1696869202.911,09/10/2023 16:33:22,75199,181,181
1696869203.911,09/10/2023 16:33:23,75414,215,215
1696869204.911,09/10/2023 16:33:24,75591,177,177
1696869205.911,09/10/2023 16:33:25,75777,186,186
1696869206.911,09/10/2023 16:33:26,75960,183,183
1696869207.911,09/10/2023 16:33:27,76141,181,181
1696869208.912,09/10/2023 16:33:28,76345,204,203.796
1696869209.912,09/10/2023 16:33:29,76528,183,183
1696869210.912,09/10/2023 16:33:30,76719,191,191
1696869211.912,09/10/2023 16:33:31,76941,222,222
1696869212.912,09/10/2023 16:33:32,77132,191,191
1696869213.912,09/10/2023 16:33:33,77301,169,169
1696869214.912,09/10/2023 16:33:34,77506,205,205
1696869215.912,09/10/2023 16:33:35,77692,186,186
1696869216.912,09/10/2023 16:33:36,77864,172,172
1696869217.912,09/10/2023 16:33:37,78048,184,184
1696869218.912,09/10/2023 16:33:38,78242,194,194
1696869219.912,09/10/2023 16:33:39,78453,211,211
1696869220.912,09/10/2023 16:33:40,78634,181,181
1696869221.912,09/10/2023 16:33:41,78824,190,190
1696869222.912,09/10/2023 16:33:42,79006,182,182
1696869223.913,09/10/2023 16:33:43,79198,192,191.808
1696869224.913,09/10/2023 16:33:44,79379,181,181
1696869225.913,09/10/2023 16:33:45,79565,186,186
1696869226.913,09/10/2023 16:33:46,79757,192,192
1696869227.913,09/10/2023 16:33:47,79946,189,189
1696869228.913,09/10/2023 16:33:48,80154,208,208
1696869229.913,09/10/2023 16:33:49,80344,190,190
1696869230.913,09/10/2023 16:33:50,80523,179,179
1696869231.913,09/10/2023 16:33:51,80705,182,182
1696869232.913,09/10/2023 16:33:52,80910,205,205
1696869233.913,09/10/2023 16:33:53,81101,191,191
1696869234.913,09/10/2023 16:33:54,81281,180,180
1696869235.913,09/10/2023 16:33:55,81473,192,192
1696869236.913,09/10/2023 16:33:56,81661,188,188
1696869237.914,09/10/2023 16:33:57,81868,207,206.793
1696869238.914,09/10/2023 16:33:58,82047,179,179
1696869239.914,09/10/2023 16:33:59,82231,184,184
1696869240.914,09/10/2023 16:34:00,82416,185,185
1696869241.914,09/10/2023 16:34:01,82616,200,200
1696869242.914,09/10/2023 16:34:02,82799,183,183
1696869243.914,09/10/2023 16:34:03,82969,170,170
1696869244.914,09/10/2023 16:34:04,83196,227,227
1696869245.914,09/10/2023 16:34:05,83385,189,189
1696869246.914,09/10/2023 16:34:06,83552,167,167
1696869247.914,09/10/2023 16:34:07,83751,199,199
1696869248.914,09/10/2023 16:34:08,83940,189,189
1696869249.914,09/10/2023 16:34:09,84130,190,190
1696869250.914,09/10/2023 16:34:10,84327,197,197
1696869251.914,09/10/2023 16:34:11,84520,193,193
1696869252.915,09/10/2023 16:34:12,84714,194,193.806
1696869253.915,09/10/2023 16:34:13,84924,210,210
1696869254.915,09/10/2023 16:34:14,85110,186,186
1696869255.915,09/10/2023 16:34:15,85310,200,200
1696869256.915,09/10/2023 16:34:16,85499,189,189
1696869257.915,09/10/2023 16:34:17,85693,194,194
1696869258.915,09/10/2023 16:34:18,85879,186,186
1696869259.915,09/10/2023 16:34:19,86069,190,190
1696869260.915,09/10/2023 16:34:20,86259,190,190
1696869261.915,09/10/2023 16:34:21,86485,226,226
1696869262.915,09/10/2023 16:34:22,86679,194,194
1696869263.915,09/10/2023 16:34:23,86846,167,167
1696869264.915,09/10/2023 16:34:24,87050,204,204
1696869265.915,09/10/2023 16:34:25,87233,183,183
1696869266.916,09/10/2023 16:34:26,87409,176,175.824
1696869267.916,09/10/2023 16:34:27,87606,197,197
1696869268.916,09/10/2023 16:34:28,87786,180,180
1696869269.916,09/10/2023 16:34:29,87963,177,177
1696869270.916,09/10/2023 16:34:30,88175,212,212
1696869271.916,09/10/2023 16:34:31,88364,189,189
1696869272.916,09/10/2023 16:34:32,88552,188,188
1696869273.916,09/10/2023 16:34:33,88736,184,184
1696869274.916,09/10/2023 16:34:34,88935,199,199
1696869275.916,09/10/2023 16:34:35,89128,193,193
1696869276.916,09/10/2023 16:34:36,89308,180,180
1696869277.916,09/10/2023 16:34:37,89499,191,191
1696869278.916,09/10/2023 16:34:38,89723,224,224
1696869279.916,09/10/2023 16:34:39,89916,193,193
1696869280.917,09/10/2023 16:34:40,90083,167,166.833
1696869281.917,09/10/2023 16:34:41,90287,204,204
1696869282.917,09/10/2023 16:34:42,90510,223,223
1696869283.917,09/10/2023 16:34:43,90700,190,190
1696869284.917,09/10/2023 16:34:44,90897,197,197
1696869285.917,09/10/2023 16:34:45,91079,182,182
1696869286.917,09/10/2023 16:34:46,91269,190,190
1696869287.917,09/10/2023 16:34:47,91496,227,227
1696869288.917,09/10/2023 16:34:48,91684,188,188
1696869289.917,09/10/2023 16:34:49,91882,198,198
1696869290.917,09/10/2023 16:34:50,92049,167,167
1696869291.917,09/10/2023 16:34:51,92237,188,188
1696869292.917,09/10/2023 16:34:52,92435,198,198
1696869293.917,09/10/2023 16:34:53,92622,187,187
1696869294.918,09/10/2023 16:34:54,92800,178,177.822
1696869295.918,09/10/2023 16:34:55,93001,201,201
1696869296.918,09/10/2023 16:34:56,93190,189,189
1696869297.918,09/10/2023 16:34:57,93384,194,194
1696869298.918,09/10/2023 16:34:58,93567,183,183
1696869299.918,09/10/2023 16:34:59,93756,189,189
1696869300.918,09/10/2023 16:35:00,93948,192,192
1696869301.918,09/10/2023 16:35:01,94133,185,185
1696869302.918,09/10/2023 16:35:02,94348,215,215
1696869303.918,09/10/2023 16:35:03,94524,176,176
1696869304.918,09/10/2023 16:35:04,94709,185,185
1696869305.918,09/10/2023 16:35:05,94912,203,203
1696869306.918,09/10/2023 16:35:06,95105,193,193
1696869307.918,09/10/2023 16:35:07,95284,179,179
1696869308.919,09/10/2023 16:35:08,95470,186,185.814
1696869309.919,09/10/2023 16:35:09,95650,180,180
1696869310.919,09/10/2023 16:35:10,95864,214,214
1696869311.919,09/10/2023 16:35:11,96050,186,186
1696869312.919,09/10/2023 16:35:12,96239,189,189
1696869313.919,09/10/2023 16:35:13,96422,183,183
1696869314.919,09/10/2023 16:35:14,96606,184,184
